MOBILE_NUMBER,CERT_NO,NAME,CERT_TYPE,GENDER,AGE,INNET_DATE,AREA_ID,PAY_MODE,SERVICE_TYPE,GROUP_FLAG,USER_STATUS,STOP_MONTH,TOTAL_FEE_FIRST,OUT_FLUX_FEE_FIRST,OUT_CALL_FEE_FIRST,INTER_LONG_FEE_FIRST,INCR_FEE_FIRST,TOTAL_FEE_SECOND,OUT_FLUX_FEE_SECOND,OUT_CALL_FEE_SECOND,INTER_LONG_FEE_SECOND,TOTAL_FEE_THIRD,OUT_FLUX_FEE_THIRD,OUT_CALL_FEE_THIRD,INTER_LONG_FEE_THIRD,OUT_DURA_M1,OUT_NUM_M1,IN_DURA_M1,IN_NUM_M1,OUT_COUNROAM_NUM_M1,OUT_INTERROAM_NUM_M1,IN_COUNROAM_NUM_M1,IN_INTERROAM_NUM_M1,OUT_COUNLONG_NUM_M1,OUT_INTERLONG_NUM_M1,TOTAL_FLUX_M1,FREE_FLUX_M1,BILL_FLUX_M1,FACTORY_DESC,UP_TIME,DEV_CHANGE_NUM_Y1,WEIXIN_APP_NUM_M1,WX_VISIT_CNT_M1,WX_ACTIVE_MAX_DAYS_M1,GOUWU_APP_NUM_M1,GW_VISIT_CNT_M1,GW_ACTIVE_MAX_DAYS_M1,SJYH_APP_NUM_M1,SJYH_VISIT_CNT_M1,SJYH_ACTIVE_MAX_DAYS_M1,WAIMAI_APP_NUM_M1,WM_VISIT_CNT_M1,WM_ACTIVE_MAX_DAYS_M1,daikuan_app_num_m3,REAL_HOME_FLAG_M1,LIKE_HOME_FLAG_M1,REAL_WORK_FLAG_M1,LIKE_WORK_FLAG_M1,ST_NUM_M1,MONTH_ID,Y
13000000226,A00000226,A00000226,0101,2,25,10/31/2014,V0422400,01,40AAAAAA,1,11,0,196.0,0.0,0,0.0,18,196.0,0.0,0,0.0,196.0,0.0,0,0.0,103.56666667,61,105.43333333,95,0,0,0,0,5,0,6265.7832517,6265.7832517,0,苹果,2017-09-03,1,1,44170,31,8,2317,26,0,,,1,280,1,16,0,0,0,0,7,201801,0
13000000227,A00000227,A00000227,0101,2,25,07/20/2017,V0370100,05,30AAAAAA,0,12,0,41.2,0.0,0,0.0,3,40.4,0.0,0,0.0,41.5,0.0,0,0.0,96.916665,134,44.783335,71,0,0,0,0,1,0,4223.4447956,4223.4447956,0,苹果,2018-01-01,2,1,18335,31,10,1483,27,0,,,1,23,7,2,1,1,0,1,170,201803,0
13000000228,A00000228,A00000228,0101,2,34,01/21/2011,V0620100,01,40AAAAAA,1,11,0,186.0,70.0,0,0.0,10,116.0,0.0,0,0.0,230.7,80.0,0,0.0,177.11666667,96,110.8,137,1,0,1,0,4,0,4114.9946479,3660.8094949,454.18515301,苹果,2018-01-29,6,1,535,11,10,312,6,1,29,2,0,,,14,0,0,0,0,319,201801,0
13000000229,A00000229,A00000229,0101,1,36,03/07/2012,V0360500,01,30AAAAAA,1,11,0,109.22,0.0,0,0.0,3,155.96,59.86,0,0.0,95.4,0.0,0,0.0,244.183333,174,303.38333,236,0,0,0,0,23,0,1363.6962995,1363.6962995,0,**,2015-07-27,1,1,6584,30,7,1994,25,5,843,12,0,,,9,1,1,0,1,115,201803,0
13000000230,A00000230,A00000230,0101,1,26,06/30/2014,V0340300,01,40AAAAAA,0,11,0,66.1,0.0,45.45,0.0,0,91.75,0.0,72.9,0.0,80.95,0.0,58.18,0.0,260.5,242,229.51666667,266,0,0,0,0,23,0,87.756660459,87.756660459,0,华为,2017-09-26,2,1,1051,3,6,186,3,0,,,0,,,,0,0,1,1,43,201803,0
13000000231,A00000231,A00000231,0101,2,21,01/07/2017,V0410300,01,40AAAAAA,0,11,0,137.2,80.0,18.7,0.0,2.5,96.2,40.0,16.4,0.0,65.4,20.0,8,0.0,204.16666667,155,152.13333333,132,0,0,0,0,30,0,18410.630472,17477.096288,933.53418349,苹果,2017-07-17,2,1,22417,28,24,8084,29,0,,,1,10,4,8,0,0,0,0,213,201803,0
13000000232,A00000232,A00000232,0101,1,34,10/14/2009,V0230300,02,30AAAAAA,1,11,0,75.1,0.0,0,0.0,9,75.2,0.0,0,0.0,75.1,0.0,0,0.0,38.916669,43,39.650001,51,8,0,7,0,4,0,0.0022411346,0.0022411346,0,维沃,2017-10-25,4,,,,,,,,,,,,,,0,1,0,0,549,201803,0
13000000233,A00000233,A00000233,0101,1,31,10/19/2014,V0330600,01,200101AA,0,11,0,220.0,92.4,2.1,0.0,0,220.0,95.6,0,0.0,220.0,94.3,0,0.0,241.9,136,331.083331,201,1,0,1,0,13,0,13921.672963,13921.672963,0,**,2015-08-15,1,1,30413,29,16,3296,24,4,11,2,1,22,3,6,0,1,0,0,292,201803,0
13000000234,A00000234,A00000234,0101,2,25,05/18/2016,V0520100,01,30AAAAAA,1,11,0,197.81,39.51,0,0.0,5,188.31,59.91,0,0.0,88.7,0.0,0,0.0,154.016668,99,174.716668,113,1,0,5,0,7,0,3618.8299741,3488.4512472,130.37872695,苹果,2016-06-27,2,1,1504,25,6,319,17,2,97,5,0,,,8,1,1,0,0,255,201801,0
13000000235,A00000235,A00000235,0101,1,23,08/23/2017,V0110000,01,40AAAAAA,0,11,0,123.86,0.0,2.86,0.0,5,111.0,0.0,0,0.0,111.0,0.0,0,0.0,35.45,26,24.866666667,29,0,1,0,0,4,0,59.56856918,59.48875045,0.07981873,三星,2017-08-24,1,1,664,4,4,505,4,0,,,1,23,2,8,0,1,0,0,30,201803,0
13000000236,A00000236,A00000236,0101,2,29,07/23/2013,V0370100,01,40AAAAAA,0,11,0,230.4,49.91,48.5,0.0,3,405.12,241.2,16.62,13.76,387.69,0.0,76.53,4.95,80.1,84,149.36666667,100,5,14,5,6,19,0,9681.4939069,9389.1982679,292.29563905,欧珀,2018-01-18,6,1,13025,18,10,5706,16,0,,,1,73,4,2,1,1,0,0,233,201802,0
13000000237,A00000237,A00000237,0101,2,24,06/24/2015,V0430100,01,40AAAAAA,1,11,0,280.0,0.0,0,0.0,0,280.0,0.0,0,0.0,280.0,0.0,0,0.0,19.416666667,20,84.016666667,56,8,0,13,0,8,0,3438.1870937,3438.1870937,0,苹果,2017-08-22,1,1,13971,31,6,1008,26,0,,,2,1074,10,,0,0,0,0,231,201801,0
13000000238,A00000238,A00000238,0101,1,38,11/19/2010,V0130100,01,40AAAAAA,0,11,0,85.05,0.0,0.47,0.0,5.88,66.0,0.0,0,0.0,73.65,0.0,0,0.0,364.88333333,132,414.31666667,285,0,0,0,0,7,0,2749.4058265,2749.4058265,0,维沃,2016-03-28,1,1,36199,26,5,978,22,0,,,1,9,1,8,0,0,0,0,405,201801,0
13000000239,A00000239,A00000239,0101,1,30,03/11/2012,V0330600,01,40AAAAAA,0,11,0,300.0,0.0,0,0.0,0,536.0,240.0,0,0.0,476.1,180.0,0,0.0,227.13333333,291,242.21666667,303,0,0,0,0,24,0,9749.0062989,9749.0062989,0,苹果,2018-01-07,1,1,3632,28,11,974,24,4,35,1,1,2,2,21,1,1,0,0,190,201801,0
13000000240,A00000240,A00000240,0101,1,30,11/02/2016,V0350200,01,40AAAAAA,0,11,0,58.0,0.0,0,0.0,0,58.1,0.0,0,0.0,88.0,0.0,0,0.0,96.233333333,82,39.583333333,44,0,0,0,0,14,0,2904.2565918,2904.2565918,0,苹果,2016-11-03,1,1,5299,29,6,124,18,2,6,1,1,2,1,5,1,1,0,1,159,201801,0
13000000241,A00000241,A00000241,0101,2,24,07/08/2015,V0350200,01,40AAAAAA,0,11,0,116.14,0.0,0,0.0,19.9,160.75,11.08,0,0.0,211.0,10.0,0,0.0,117.2,50,44.433333333,31,50,0,31,0,0,0,1201.2797337,1201.2797337,0,维沃,2016-02-20,1,1,9860,31,12,2917,31,0,,,2,75,6,7,0,1,0,0,104,201801,0
13000000242,A00000242,A00000242,0101,1,22,04/10/2014,V0442000,01,30AAAAAA,1,11,0,181.57,0.0,118.37,0.0,4.35,177.15,54.0,104.1,0.0,196.5,12.0,166.2,0.0,518.933342,560,773.566669,791,0,0,0,0,210,0,11860.265504,11860.265504,0,苹果,2017-10-03,1,1,36750,31,15,871,31,4,587,13,0,,,18,0,0,0,0,328,201801,0
13000000243,A00000243,A00000243,0101,2,30,03/22/2017,V0150100,01,40AAAAAA,0,11,0,200.0,0.0,0,0.0,0,200.0,0.0,0,0.0,200.0,0.0,0,0.0,256.73333333,290,210.41666667,249,1,0,2,0,35,0,2319.0367469,2319.0367469,0,苹果,2017-03-23,1,1,7743,22,9,378,9,2,101,4,0,,,6,1,1,0,0,352,201803,0
13000000244,A00000244,A00000244,0101,2,46,08/31/2012,V0420800,01,40AAAAAA,1,11,0,124.0,0.0,0,0.0,10,152.1,4.68,0,0.0,74.35,0.0,0,0.0,93.833333333,106,110.31666667,153,0,0,0,0,5,0,15498.584786,15498.584786,0,苹果,2016-01-12,1,1,11524,30,12,3093,27,2,46,11,0,,,26,0,0,1,1,49,201801,0
13000000245,A00000245,A00000245,0101,2,23,06/12/2014,V0360300,01,30AAAAAA,0,11,0,57.0,0.0,0,0.0,3,125.1,5.0,18,0.0,186.9,54.95,29.55,0.0,124.883331,130,185.35,195,16,0,16,0,3,0,1086.8519945,1086.8519945,0,苹果,2017-01-01,1,1,24144,31,9,961,14,0,,,0,,,2,0,1,0,1,92,201801,0
13000000246,A00000246,A00000246,0101,2,28,07/24/2014,V0450200,01,30AAAAAA,0,11,0,96.2,40.0,0,0.0,0,324.75,286.05,0,0.0,189.89,124.79,0,0.0,103.333331,59,131.399999,71,0,0,3,0,18,0,10436.949783,10436.949783,0,小米,2017-01-05,2,1,37170,27,27,28484,27,3,168,16,1,2,2,15,1,1,0,1,134,201802,0
13000000247,A00000247,A00000247,0101,2,30,03/26/2011,V0370200,01,40AAAAAA,1,11,0,206.4,60.0,0,0.0,0,146.7,0.0,0,0.0,146.2,0.0,0,0.0,19.95,34,59.366666667,109,0,0,0,0,2,0,3616.721838,3401.9413166,214.78052139,苹果,2016-10-03,1,1,829,15,4,171,12,0,,,1,19,2,2,0,0,0,0,80,201801,0
13000000248,A00000248,A00000248,0101,1,31,03/02/2014,V0330700,01,40AAAAAA,1,11,0,74.66,20.0,0,0.0,5,54.66,0.0,0,0.0,54.66,0.0,0,0.0,157.43333333,83,222.63333333,105,0,0,0,0,14,0,1344.4059639,1257.5733747,86.83258916,**,2017-12-26,1,1,3531,30,9,101,12,1,1,1,0,,,1,0,1,0,1,104,201801,0
13000000249,A00000249,A00000249,0101,1,29,06/26/2015,V0362100,01,40AAAAAA,0,11,0,122.92,55.8,0,0.0,0,124.07,57.0,0,0.0,120.76,53.7,0,0.0,182.35,113,200.31666667,136,1,0,6,0,15,0,2689.4861602,2529.4564151,160.02974511,苹果,2016-04-03,1,1,33700,31,10,1049,25,5,245,4,0,,,18,0,0,0,0,119,201801,0
13000000250,A00000250,A00000250,0101,2,37,06/17/2017,V0500000,02,30AAAAAA,0,11,0,39.1,0.0,0,0.0,11,39.0,0.0,0,0.0,39.1,0.0,0,0.0,126.883335,72,38.166668,27,0,0,0,0,0,0,1310.0679044,1310.0679044,0,苹果,2018-02-05,2,1,14227,24,9,253,18,3,79,9,2,6,1,,1,1,0,1,106,201802,0
13000000251,A00000251,A00000251,0101,2,28,03/05/2013,V0632500,01,30AAAAAA,1,11,0,167.62,90.02,1.2,0.0,0,179.46,103.16,0,0.0,101.15,22.15,2.9,0.0,141.049999,134,112.15,88,134,0,88,0,0,0,1828.9757556,1531.8691596,297.10659599,苹果,2017-03-15,4,1,9550,26,15,1699,24,0,,,2,58,2,4,0,1,0,0,125,201802,0
13000000252,A00000252,A00000252,0101,1,28,12/03/2014,V0120000,01,40AAAAAA,0,11,0,72.3,0.0,0,0.0,15,67.2,0.0,0,0.0,60.0,0.0,0,0.0,174.25,127,117.98333333,128,0,0,0,0,0,0,50.53615188,7.1714859,43.36466598,欧珀,2017-01-22,2,1,755,7,4,65,4,0,,,0,,,1,1,1,0,0,259,201802,0
13000000253,A00000253,A00000253,0101,1,28,02/22/2013,V0442000,01,30AAAAAA,1,11,0,98.0,0.0,13.7,0.0,8.72,98.0,3.0,27.3,0.0,98.0,0.0,18.5,0.0,41.550003,32,82.333335,39,1,0,0,0,7,0,377.9108057,377.9108057,0,苹果,2017-09-21,2,1,2945,30,4,270,26,2,108,9,1,6,2,5,0,0,0,0,52,201801,0
13000000254,A00000254,A00000254,0101,1,20,11/11/2017,V0440600,01,40AAAAAA,0,11,0,78.0,56.2,2.7,0.0,0.1,54.13,44.53,0.1,0.0,22.83,15.05,1.45,0.0,16.666666667,21,45.133333333,74,13,0,60,0,0,0,53867.193729,51977.511157,1889.6825723,苹果,2017-11-12,4,1,51140,29,27,9328,28,0,,,1,43,9,5,0,0,0,0,19,201801,0
13000000255,A00000255,A00000255,0101,1,50,11/26/2013,V0410400,01,40AAAAAA,0,11,0,574.5,480.0,14.4,0.0,4.1,206.45,120.0,6.45,0.0,260.1,180.0,0,0.0,213.3,161,127.01666667,104,67,0,39,0,21,0,8914.9095792,7241.1367721,1673.7728071,苹果,2017-03-12,1,1,22943,29,17,6974,28,0,,,2,11,2,7,0,0,0,0,273,201803,0
13000000256,A00000256,A00000256,0101,1,24,07/18/2015,V0370200,01,40AAAAAA,0,11,0,233.35,0.0,37.2,0.0,0,179.3,0.0,0,0.0,303.45,60.0,0,0.0,953.05,662,662.48333333,466,0,0,0,0,214,0,27411.565544,27411.565544,0,苹果,2018-02-05,2,1,54188,31,12,3197,25,0,,,4,461,4,4,1,1,0,0,283,201803,0
13000000257,A00000257,A00000257,0101,1,51,04/10/2012,V0370700,02,200101AA,0,11,0,39.2,0.0,11.1,0.0,3.1,45.3,0.0,17.5,0.0,532.61,491.91,12.6,0.0,144.699999,79,214.999997,81,0,0,0,0,19,0,286.628726,286.628726,0,苹果,2018-03-19,3,1,8365,12,5,366,5,1,3,1,0,,,,0,1,0,0,105,201803,0
13000000258,A00000258,A00000258,0101,1,39,03/10/2015,V0370100,01,40AAAAAA,0,11,0,56.0,0.0,0,0.0,0,56.2,0.0,0,0.0,56.0,0.0,0,0.0,83.25,49,127.93333333,51,0,0,0,0,9,0,297.15049454,297.15049454,0,中兴,2017-09-26,3,1,3139,28,3,414,4,0,,,0,,,,0,0,0,0,254,201801,0
13000000259,A00000259,A00000259,0101,2,35,03/27/2017,V0411000,01,40AAAAAA,0,11,0,203.0,0.0,0,0.0,4,203.1,0.0,0,0.0,203.0,0.0,0,0.0,477.18333333,186,147.63333333,60,13,0,3,0,34,0,1140.5643109,1140.5643109,0,欧珀,2017-10-22,4,1,4622,18,6,560,13,0,,,0,,,4,0,0,0,0,157,201802,0
13000000260,A00000260,A00000260,0101,2,24,09/08/2016,V0510100,05,30AAAAAA,0,11,0,41.05,0.0,1.65,0.0,0,46.1,0.1,7.5,0.0,54.1,0.0,0,0.0,182.400002,100,162.766665,123,23,0,18,0,2,0,7036.3198175,7036.3198175,0,苹果,2016-09-30,1,1,5501,12,7,948,9,0,,,0,,,7,0,1,1,1,131,201801,0
13000000261,A00000261,A00000261,0101,2,26,11/18/2011,V0433100,01,40AAAAAA,1,11,0,75.4,0.0,15.4,0.0,5,71.8,0.0,11.8,0.0,324.8,254.2,30.6,0.0,92.833333333,115,170.41666667,174,7,0,21,0,9,0,2250.8399591,2250.8399591,0,苹果,2017-07-28,1,1,25636,31,14,2354,26,2,53,1,0,,,13,0,1,1,1,52,201801,0
13000000262,A00000262,A00000262,0101,2,20,09/07/2015,V0440600,05,30AAAAAA,1,12,0,68.22,2.02,0.9,0.0,4.73,54.08,19.97,0.9,0.0,119.98,58.68,0.9,0.0,2.05,3,9.416668,13,3,0,13,0,0,0,12453.540665,12409.45743,44.083234786,**,2015-09-07,1,1,48885,31,16,10279,31,1,218,8,4,47,3,10,0,1,0,1,133,201801,0
13000000263,A00000263,A00000263,0101,2,24,08/19/2017,V0370100,05,30AAAAAA,0,12,0,40.5,0.0,0,0.0,3.5,39.6,0.0,0,0.0,39.2,0.0,0,0.0,92.133332,47,190.250001,77,0,0,0,0,4,0,1872.7116823,1872.7116823,0,苹果,2017-08-20,2,1,15173,31,8,3320,29,3,195,3,2,121,9,10,1,1,1,1,293,201801,0
13000000264,A00000264,A00000264,0101,1,27,03/26/2013,V0320100,01,40AAAAAA,1,11,0,126.3,0.0,0,0.0,0,126.1,0.0,0,0.0,126.2,0.0,0,0.0,26.1,23,110.31666667,119,23,0,119,0,0,0,2289.5415239,2289.5415239,0,小米,2017-10-16,2,1,11763,24,12,2528,22,0,,,1,6,3,11,1,1,1,1,173,201802,0
13000000265,A00000265,A00000265,0101,1,26,09/12/2015,V0330100,02,200101AA,1,11,0,47.45,0.0,11.25,0.0,0,66.0,30.0,0,0.0,79.78,33.78,0,0.0,246.016668,73,223.866668,97,0,0,0,0,14,0,85.464355468,85.464355468,0,魅族,2017-09-27,5,,,,,,,,,,,,,,0,0,1,1,55,201803,0
13000000266,A00000266,A00000266,0101,2,29,04/24/2014,V0150200,01,40AAAAAA,0,11,0,1.65,0.0,0,0.0,0,30.6,0.0,0,0.0,20.12,0.0,0,0.0,320.58333333,133,277.81666667,116,0,0,0,0,69,0,65617.373534,65331.621973,285.75156117,苹果,2018-02-28,2,1,21872,26,9,2739,19,4,195,4,3,21,4,11,0,0,0,0,146,201803,0
13000000267,A00000267,A00000267,0101,1,25,12/02/2012,V0412901,01,40AAAAAA,1,11,0,125.0,0.0,0,0.0,4.1,125.0,0.0,0,0.0,125.0,0.0,0,0.0,208.65,240,170.51666667,152,3,0,1,0,8,0,25625.428997,25588.90594,36.52305603,苹果,2017-10-12,3,1,48410,29,13,6858,29,4,337,11,1,1,1,13,0,0,0,1,89,201803,0
13000000268,A00000268,A00000268,0101,1,24,03/02/2017,V0510100,01,40AAAAAA,0,11,0,130.6,95.1,16.3,0.0,0,279.9,239.4,21.5,0.0,248.8,204.2,25.6,0.0,110.53333333,98,92.283333333,140,0,0,0,0,2,0,63634.368254,60536.946586,3097.421668,苹果,2017-03-02,1,1,7158,14,6,209,8,1,149,2,1,3,1,9,0,1,0,1,496,201801,0
13000000269,A00000269,A00000269,0101,1,30,08/12/2014,V0320200,01,40AAAAAA,0,11,0,35.5,0.0,18.8,0.0,0,18.4,0.0,2.2,0.0,21.9,0.0,5.4,0.0,75.366666667,29,173.28333333,83,0,0,3,0,9,0,28.79434968,28.79434968,0,万普拉斯,2017-10-16,3,1,1310,20,7,59,8,1,4,1,0,,,2,0,0,1,1,54,201802,0
13000000270,A00000270,A00000270,0101,1,27,10/22/2016,V0310000,01,40AAAAAA,0,11,0,103.0,0.0,0,0.0,5,123.2,20.0,0,0.0,123.0,20.0,0,0.0,365.3,278,142.25,133,31,0,36,0,71,0,5120.4072274,5120.4072274,0,苹果,2017-09-22,2,1,21017,26,19,1813,23,0,,,1,4,4,10,1,1,0,0,816,201801,0
13000000271,A00000271,A00000271,0101,2,33,07/14/2015,V0130300,01,40AAAAAA,1,11,0,173.15,15.3,40.95,0.0,1.9,113.15,0.0,2.85,0.0,182.35,60.9,12.15,0.0,587.33333333,343,474.75,284,0,0,0,0,1,0,7242.3357105,7180.0359449,62.29976559,苹果,2018-01-29,3,1,11654,29,20,2128,21,2,71,1,1,10,3,22,0,0,0,0,352,201801,0
13000000272,A00000272,A00000272,0101,2,24,02/27/2013,V0340500,01,40AAAAAA,1,11,0,150.0,0.0,21.6,0.0,5.88,188.5,60.0,0,0.0,146.0,60.0,0,0.0,281.51666667,312,298.73333333,305,0,0,0,0,19,0,3353.9650774,3353.9650774,0,苹果,2017-12-12,2,1,21315,31,12,1470,30,0,,,1,3,3,5,0,0,1,1,43,201801,0
13000000273,A00000273,A00000273,0101,1,40,01/13/2013,V0310000,01,40AAAAAA,0,11,0,120.0,0.0,0,0.0,24,175.0,60.0,0,0.0,179.1,48.9,0,0.0,127.06666667,136,52.533333333,66,9,0,6,0,0,0,1418.0498418,1418.0498418,0,苹果,2017-11-15,2,1,9422,31,10,519,21,0,,,1,2,2,8,1,1,0,0,429,201801,0
13000000274,A00000274,A00000274,0101,2,23,05/28/2015,V0340100,01,40AAAAAA,0,11,0,119.35,0.0,13.35,0.0,0,230.0,0.0,18.75,0.0,230.0,0.0,14.55,0.0,121.43333333,50,162.76666667,126,1,0,5,0,16,0,9400.4059247,9400.4059247,0,苹果,2017-02-09,1,1,20714,31,16,2763,29,2,14,2,1,3,3,6,0,0,0,0,95,201803,0
13000000275,A00000275,A00000275,0101,1,25,12/22/2016,V0350500,01,30AAAAAA,1,11,0,509.6,210.0,0,0.0,5,297.2,0.0,0,0.0,282.7,0.0,0,0.0,639.783331,481,594.999999,605,11,0,17,0,124,0,16927.919716,15899.152798,1028.7669181,苹果,2016-12-22,1,1,11685,31,9,1341,26,3,125,8,1,10,3,24,0,0,0,1,334,201803,0
13000000276,A00000276,A00000276,0101,2,52,04/21/2012,V0120000,01,40AAAAAA,0,11,0,199.73,132.3,0,0.0,39,111.14,42.6,0,0.0,168.97,106.5,0,0.0,260.85,122,159.03333333,133,0,0,0,0,4,0,6298.5714969,5841.2665977,457.30489922,苹果,2016-11-06,2,1,23108,31,15,2735,24,4,200,4,1,8,2,3,0,1,0,0,166,201803,0
13000000277,A00000277,A00000277,0101,1,45,12/31/2008,V0120000,01,30AAAAAA,0,11,0,41.2,0.0,0,0.0,0,41.2,0.0,0,0.0,36.0,0.0,0,0.0,91.866671,68,33.649998,44,0,0,0,0,1,0,1068.3439264,1068.3439264,0,小米,2018-03-03,1,1,18471,31,6,1289,28,0,,,0,,,10,1,1,1,1,35,201803,0
13000000278,A00000278,A00000278,0101,2,23,11/10/2017,V0440700,01,30AAAAAA,0,11,0,92.75,0.0,42.45,0.0,0,50.1,0.0,0,0.0,50.5,0.0,0,0.0,509.399998,148,176.699999,101,60,0,28,0,23,0,7187.480421,7187.480421,0,苹果,2017-11-10,1,1,30180,31,13,4184,27,1,285,9,1,71,2,3,0,1,0,1,239,201803,0
13000000279,A00000279,A00000279,0101,1,33,08/01/2017,V0320500,02,200101AA,0,11,0,148.42,0.0,47.12,0.0,0,203.78,0.0,93.48,0.0,251.03,0.0,103.93,0.0,942.549993,1910,374.216665,431,0,0,0,0,219,0,2053.0804214,2053.0804214,0,欧珀,2017-09-24,2,1,24005,31,16,10967,31,4,13,1,2,9,1,16,0,1,0,0,79,201801,0
13000000280,A00000280,A00000280,0101,1,25,12/08/2013,V0120000,01,40AAAAAA,0,11,0,88.0,0.0,0,0.0,21,255.94,167.94,0,0.0,88.0,0.0,0,0.0,216.5,236,204.66666667,242,0,0,0,0,0,0,1812.2403755,1812.2403755,0,苹果,2016-05-05,1,1,25754,31,7,419,18,0,,,0,,,2,0,0,1,1,144,201803,0
13000000281,A00000281,A00000281,0101,2,27,01/07/2017,V0110000,04,30AAAAAA,0,12,0,118.16,0.0,16.25,0.0,6.1,144.8,0.0,50.9,0.0,117.9,0.0,23.9,0.0,295.283331,72,584.883331,89,0,0,0,0,0,0,4036.6240234,3982.696289,53.927734375,欧珀,2017-01-07,1,1,49182,30,12,12278,27,3,107,8,1,16,1,5,1,1,0,1,262,201803,0
13000000282,A00000282,A00000282,0101,1,34,07/26/2014,V0652901,01,30AAAAAA,1,11,0,117.4,0.0,0,0.0,0,117.4,0.0,0,0.0,117.9,0.0,0,0.0,494.516662,287,429.966668,230,287,0,230,0,0,0,3280.1515102,3280.1515102,0,华为,2018-03-07,1,1,18776,27,5,1165,22,0,,,0,,,5,0,0,0,1,156,201803,0
13000000283,A00000283,A00000283,0101,1,41,08/26/2008,V0412801,01,40AAAAAA,0,11,0,64.81,0.0,0,0.0,0,61.33,0.0,0,0.0,61.36,0.0,0,0.0,392.48333333,282,384.43333333,249,11,0,18,0,89,0,0.00297546,0.00297546,0,欧珀,2017-08-01,2,,,,,,,,,,,,,4,0,1,0,0,119,201801,0
13000000284,A00000284,A00000284,0101,1,30,12/02/2013,V0610100,01,40AAAAAA,0,11,0,95.94,0.0,0,0.0,0,99.0,0.0,0,0.0,,,,,520.75,279,615.53333333,339,0,0,0,0,18,0,36999.22108,36999.22108,0,苹果,2018-01-21,2,1,10080,31,16,1077,30,4,172,13,1,4,2,3,0,0,0,0,370,201803,0
13000000285,A00000285,A00000285,0101,1,35,08/23/2015,V0310000,01,40AAAAAA,0,11,0,86.0,0.0,0,0.0,0,86.0,0.0,0,0.0,152.05,0.0,59.7,0.0,15.45,13,99.5,83,0,0,0,0,0,0,1019.184534,1019.184534,0,苹果,2017-09-10,1,1,5013,25,11,869,16,0,,,4,24,6,4,1,1,1,1,92,201803,0
13000000286,A00000286,A00000286,0101,1,28,04/26/2011,V0440800,01,40AAAAAA,0,11,0,216.49,0.0,0,0.0,15,225.4,0.0,0,0.0,171.0,0.0,0,0.0,164.01666667,146,200.7,180,146,0,180,0,0,0,10932.007322,10932.007322,0,苹果,2016-10-09,1,1,25812,31,8,2647,30,3,549,17,0,,,14,0,0,1,1,76,201801,0
13000000287,A00000287,A00000287,0101,1,25,05/04/2016,V0430300,02,200101AA,0,11,0,109.8,0.0,0,0.0,1,90.7,0.0,0,0.0,130.0,20.0,0,0.0,234.583332,115,80.566669,62,0,0,0,0,2,0,2598.021636,2598.021636,0,华为,2016-06-01,1,1,20140,31,7,6060,31,2,58,4,1,15,2,10,0,1,0,0,34,201801,0
13000000288,A00000288,A00000288,0101,1,27,06/13/2014,V0332600,02,200101AA,0,11,0,144.4,0.0,0,0.0,0,144.1,0.0,0,0.0,146.1,0.0,0,0.0,321.349996,138,256.933335,251,8,0,22,0,16,0,44247.342905,44247.342905,0,苹果,2017-11-27,4,1,8220,20,10,520,17,2,7,2,1,1,1,14,1,1,0,1,130,201803,0
13000000289,A00000289,A00000289,0101,2,22,08/08/2017,V0320200,01,40AAAAAA,0,11,0,254.6,194.4,40.8,0.0,0.4,327.8,288.9,19.8,0.0,195.3,155.5,20.8,0.0,329.56666667,143,58.166666667,54,0,0,0,0,115,0,119387.17764,114377.27962,5009.8980217,苹果,2017-08-08,1,1,23644,31,19,5000,31,4,82,9,3,19,2,12,1,1,1,1,43,201803,0
13000000290,A00000290,A00000290,0101,2,28,03/11/2013,V0110000,01,30AAAAAA,0,11,0,164.04,0.0,37.6,0.0,0,167.6,19.13,12.8,0.0,129.5,0.0,6.8,0.0,320.299995,132,172.033334,130,0,0,0,0,62,0,1823.3691511,1693.383131,129.98602008,苹果,2016-07-16,1,1,27553,31,8,1367,28,1,2,1,4,80,3,16,0,0,1,1,412,201803,0
13000000291,A00000291,A00000291,0101,2,22,07/26/2017,V0321000,01,40AAAAAA,0,11,0,48.5,16.9,2.7,0.0,9.8,65.8,22.2,0.6,0.0,77.4,32.4,1.5,0.0,16.05,20,12.1,22,0,0,0,0,1,0,1988.3740339,1749.915265,238.45876882,苹果,2017-08-19,1,1,2594,28,14,577,28,0,,,1,1,1,4,1,1,1,1,36,201803,0
13000000292,A00000292,A00000292,0101,2,21,07/05/2014,V0500000,01,40AAAAAA,1,11,0,200.8,60.0,19.8,0.0,15,181.0,60.0,0,0.0,181.1,60.0,0,0.0,404.71666667,54,168.28333333,75,54,0,75,0,0,0,21868.901233,21679.223034,189.6781988,苹果,2017-11-21,3,1,12672,24,12,1612,20,0,,,1,1452,22,4,1,1,1,1,60,201802,0
13000000293,A00000293,A00000293,0101,2,31,09/29/2015,V0420100,01,40AAAAAA,0,11,0,198.85,60.0,0,0.0,10,185.43,69.18,0,0.0,56.0,0.0,0,0.0,225.55,119,134.05,111,1,0,4,0,38,0,70387.151832,70129.445001,257.70683098,苹果,2017-11-11,1,1,27569,31,19,25575,30,1,382,15,3,768,18,2,0,0,0,0,115,201803,0
